Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
2694,ChinaDaily,"We are committed to sustainable development to achieve harmony between man and nature. The belief that humans are an integral part of nature and need to follow nature's course is a distinctive feature of traditional Chinese culture. We live in the same global village, and we…",59m,6,1,1,en,0
2695,ChinaDaily,"About 26 Palestinians, mostly children, were killed in an Israeli bombardment of Khan Younis city in south Gaza early on Saturday, the Palestinian news agency WAFA reported. https://bit.ly/47GIaIL",1h,7,5,1,en,0
2696,ChinaDaily,Chinese Commerce Minister Wang Wentao said China is willing to work with the US to implement the consensus reached during the meeting between the presidents of the two countries in San Francisco. #APEC,1h,4,2,0,en,1
2697,ChinaDaily,President Xi Jinping called on Thursday for building up international consensus and taking action to inject greater momentum into efforts to promote global sustainable development. #XiJinping #APEC https://bit.ly/3QLGh6t,2h,5,2,0,en,0
2698,ChinaDaily,Leaders of the Asia-Pacific Economic Cooperation (APEC) members on Friday focused on interconnectedness and building inclusive and resilient economies in their meeting in San Francisco.,3h,4,2,7,en,1
2699,ChinaDaily,"""Unlike some of the media's depictions that the way things work in #China is totally backward, I have experienced a friendly and dynamic country,"" said #US student Philip Freeman.",4h,6,0,2,en,0
2700,ChinaDaily,"The Asia-Pacific Economic Cooperation region's progress over the last year can be proved by efforts to promote green economic growth, experts said. #APEC",5h,6,2,0,en,1
2701,ChinaDaily,"President Xi Jinping on Friday called on the Asia-Pacific Economic Cooperation (#APEC) members to stick to innovation, openness, green and inclusive development in promoting regional cooperation and for the region to usher in another ""golden 30 years.""  

Xi made the remarks when…",6h,62,26,6,en,1
2702,ChinaDaily,"President Xi Jinping has reaffirmed China's commitment to expediting its efforts to modernize its industrial system, providing better institutional safeguards to enable business entities of all types to share the gains of development, and fostering new drivers of growth.…",6h,12,5,3,en,0
2703,ChinaDaily,"In a section of Putian, Fujian province, there's a popular woodcarving shop where creative ideas from both sides of the Taiwan Strait collide and merge. #Taiwan https://bit.ly/40JYOoj",6h,12,4,0,en,0
2704,ChinaDaily,"President Xi Jinping on Friday reiterated opposition to politicizing, weaponizing economic and trade issues and overstretching the concept of national security in this regard as he delivered a speech at the 30th Asia-Pacific Economic Cooperation (#APEC) Economic Leaders' Meeting.…",6h,9,4,2,en,1
2705,ChinaDaily,A more efficient train takes vehicles from Chongqing to Europe #BeltandRoad #railway https://bit.ly/47f1cWL,7h,22,5,1,en,0
2706,ChinaDailyAsia,"The United States and the Philippines on Friday signed a landmark deal that would allow Washington to export nuclear technology and material to Manila, which is exploring the use of nuclear power to decarbonize and boost energy independence.
https://buff.ly/3Gaj1dq",1h,0,0,0,en,0
2707,ChinaDailyAsia,"International cooperation is the key to effectively addressing climate change, and global green transformation also has vast commercial prospects, Financial Secretary of the HKSAR government Paul Chan Mo-po said Thursday during the APEC Economic Leaders’ Meeting.",2h,0,0,0,en,0
2708,ChinaDailyAsia,"A traditional ceremony for children is catching on among pet owners in #Japan, where dogs and cats are receiving ever more attention amid the nation's plummeting birth rates.",4h,0,0,0,en,0
2709,ChinaDailyAsia,"Comedian Jimmy Kimmel will host the 96th #Oscars next year, his fourth time helming the pinnacle event of the Hollywood awards season, the Academy of Motion Picture Arts and Sciences said on Wednesday.",6h,0,0,1,en,0
2710,ChinaDailyAsia,"Santa Claus may not have as much to give this year because hard up shoppers in #Europe and the #UnitedStates are prioritizing food and household staples, global toy makers and industry experts said.",8h,1,0,0,en,0
2711,ChinaDailyAsia,"The Legislative Council will promote high-quality and efficient political discussions and coordinate with the SAR government to seek greater development for #HongKong in the next 25 years, council president Andrew Leung Kwan-yuen said on Friday. #LegCo",19h,0,0,0,en,0
2712,ChinaDailyAsia,"Entrepreneurs, experts and scholars from both sides of the Taiwan Strait this week expressed hopes for closer cooperation at a summit in #Nanjing, #Jiangsu province.",20h,1,0,0,en,0
2713,ChinaDailyAsia,"A world-class platform for scientific cooperation in giant #panda research was unveiled in #Chengdu, #Sichuan province, on Friday, #China’s forestry department said. #giantpanda
https://buff.ly/47eA36r",21h,1,0,0,en,0
2714,ChinaDailyAsia,Let's make the snowy land in northeastern China our beds!,22h,1,0,0,en,0
2715,ChinaDailyAsia,"#Optus, #Australia’s second-largest telco, had no crisis plan when a network-wide outage left nearly half the country without phone or internet for 12 hours, an executive said on Friday, admitting the company's defenses had failed.",22h,0,0,0,en,0
2716,ChinaDailyAsia,#HongKong Chief Executive John Lee Ka-chiu on Friday attended a luncheon at the LegCo Complex with Legislative Council President Andrew Leung Kwan-yuen and other lawmakers in celebration of the 25th anniversary of the city’s Legislative Council. (Andy Chong/ China Daily),Nov 17,1,0,0,en,0
2717,ChinaDailyAsia,"The Syrian capital #Damascus’ air defenses intercepted Israeli missile attacks in its area before dawn Friday, the Syrian army said.",Nov 17,0,0,0,en,0
2718,ChinaDailyAsia,"Rescuers drilled about one-third of the way into the debris of a collapsed highway tunnel in #India by Friday morning to reach 40 workers trapped inside for five days, officials said.",Nov 17,1,0,0,en,0
2719,ChinaDailyAsia,The Turkish parliament's foreign affairs commission delayed a vote on #Sweden’s #NATO membership bid on Thursday in a further setback to the Nordic country's hopes of joining the Western alliance after 18 months of waiting.,Nov 16,0,0,0,en,0
2720,ChinaDailyAsia,"The 30th Asia-Pacific Economic Cooperation Economic Leaders' Meeting kicked off in #SanFrancisco, the #US, on Thursday to build a more interconnected, innovative and inclusive #APEC region.
https://buff.ly/3QAH4as",Nov 16,1,0,0,en,1
2721,ChinaDailyAsia,"More than 11,500 people have been killed by #Israel’s attacks and more than 29,000 others injured in #Gaza by Thursday, according to figures by the Gaza-based Media Office.",Nov 16,0,0,0,en,0
2722,ChinaDailyAsia,Here is a glimpse of how a glob of molten sugar is turned into a piece of artwork by a sugar blowing artist on  #CheungChau Island in #HongKong! Click on the video to check it out! #SugarMan,Nov 16,1,0,0,en,0
2723,ChinaDailyAsia,"Starting Thursday, the #Fujian-#HongKong Marine Culture Exhibition, Blessing from the Sea, opens to the public at Hong Kong #WestKowloon Station. The exhibition will run until Nov 22. (Andy Chong/China Daily)",Nov 16,2,0,2,en,0
2724,ChinaDailyAsia,"Offering a comprehensive display of exhibits associated with Fujian’s maritime culture, such as representations of the sea goddess Mazu, the Maritime Silk Road and the Foochow Arsenal, the event is expected to attract many visitors, and offers performances and souvenirs.",Nov 16,1,0,0,en,0
2725,ChinaDailyAsia,"#China and #Africa on Wednesday vowed to further augment China-Africa cooperation under the Belt and Road Initiative, with stakeholders pledging financial support to bolster high-quality #BRI cooperation.",Nov 16,2,0,1,en,0
2726,ChinaDailyAsia,"#APEC members need to build resilience through cooperation to ensure prosperity for all people, said #HKSAR Commerce and Economic Development Secretary Algernon Yau Ying-wah at a plenary session of the APEC Ministerial Meeting on Thursday.",Nov 16,1,0,0,en,1
2727,ChinaDailyAsia,"The #Malaysian government and #Google announced a strategic collaboration to create opportunities for Malaysians and home-grown companies, a national news agency in the country reported on Thursday.",Nov 16,1,0,0,en,0
2728,ChinaDailyAsia,"Lawmakers of the #HKSAR on Wednesday approved a bill that would ban any act of insulting the regional flag and regional emblem of the SAR publicly and intentionally, as well as presenting guidelines for using the two symbols in schools.",Nov 16,0,0,0,en,0
2729,ChinaDailyAsia,"A plane operated by the Indonesian Air Force went down in the Pasuruan district of #Indonesia's East Java province on Thursday, local media reported.",Nov 16,1,0,0,en,0
2730,ChinaDailyEU,"The southwest peninsula of #Iceland could face ""decades of volcanic instability"", the country's weather forecasting agency has said, as fears grow about an impending major #eruption. https://bit.ly/46f5eNn",17h,0,0,0,en,0
2731,ChinaDailyEU,"Northern #Italy's extreme dry spells have doubled during the past two decades, creating a #climate reminiscent of Ethiopia's and giving an example of what researchers say is the ""whiplash effect"" caused by global climate change. https://bit.ly/3SNaDrZ",Nov 16,0,0,0,en,0
2732,ChinaDailyEU,"A statement issued by UK Prime Minister Rishi Sunak said: ""This (ruling) was not the outcome we wanted, but we have spent the last few months planning for all eventualities and we remain completely committed to stopping the boats."" https://bit.ly/3sFjjWL",Nov 16,0,0,0,en,0
2733,ChinaDailyEU,"The United Kingdom government's pledge in January to half #inflation by the end of the year was realized this week, when the latest official figures showed the rate for October had fallen to 4.6 percent, from a high of more than 10 percent.",Nov 16,1,1,0,en,0
2734,ChinaDailyEU,"The #CambridgeDictionary has named #hallucinate its Word of the Year for 2023, reflecting a surge in interest in generative artificial intelligence, or #AI, tools. https://bit.ly/3MNO16V",Nov 16,0,0,0,en,0
2735,ChinaDailyEU,"Germany has a huge problem with #gambling, with 4.6 million adults in the nation of 83 million addicted to it, the country's Federal Drugs Commission has reported.",Nov 15,0,0,0,en,0
2736,ChinaDailyEU,"#BREAKING #Iceland experiences another 800 #earthquakes since midnight, as reported by the Icelandic Met Office. The IMO warned that the likelihood of a volcanic eruption ""remains high"".",Nov 15,1,0,0,en,0
2737,ChinaDailyEU,An initiative to cut down on food waste in the United Kingdom during the cost-of-living crisis has been launched to mark the 75th birthday of King Charles III on Tuesday.,Nov 15,0,0,0,en,0
2738,ChinaDailyEU,#BREAKING UK's top court says government's Rwanda deportation policy is unlawful.,Nov 15,0,1,0,en,0
2739,ChinaDailyEU,"The UK's Royal College of Paediatrics and Child #Health has warned that the state of #housing in the country is now ""a crucial issue for child health"".",Nov 14,0,0,0,en,0
2740,ChinaDailyEU,"Former British prime minister David Cameron was appointed as Britain's new foreign secretary on Monday, according to a statement from the British government. https://bit.ly/3FWLmUF",Nov 13,1,1,0,en,0
2741,ChinaDailyEU,Police said on Wednesday that six people were arrested in Italy and 10 in the United States in joint Italian-US raids against New York's notorious Gambino crime family and Sicilian mobsters. https://bit.ly/3FT0ulT,Nov 10,0,0,0,en,0
